"UID","class_1","class_2","class_5","class_6","class_7","class_4","class_3","class_9","class_8"
272,0.140306067828607,0.264680793221575,0.203860394538079,0.385705828812724,0.0054469155990152,0,0,0,0
273,0.251927422611884,0.3321104958263,0.238103608611604,0.1378143423127,0.0400441306375123,0,0,0,0
274,0.214421825954745,0.276964567813404,0.219877601515921,0.261234405358925,0.0275015993570048,0,0,0,0
275,0.141835893227801,0.280641052142261,0.421614222313675,0.139177867543313,0.0167309647729501,0,0,0,0
276,0.0751287907715832,0.406216273381969,0.154209100758921,0.354657953157739,0.00978788192978793,0,0,0,0
277,0.0101463477474113,0.170105299642909,0.411113224950957,0.408635127658723,0,0,0,0,0
278,0.0477806442248435,0.181351810295959,0.398174534346061,0.371866633511121,0.000826377622014352,0,0,0,0
279,0.214560118219826,0.323122189917518,0.341588934719666,0.11689821909743,0.0038305380455602,0,0,0,0
280,0.0770350571996664,0.248863514915275,0.320878857447172,0.341168132440786,0.0120544379970995,0,0,0,0
281,0.194087767188815,0.371296205869066,0.213355124172246,0.172167303703635,0.0490935990662389,0,0,0,0
282,0.196918816171748,0.447206686591961,0.187679022898416,0.12666836613444,0.0415271082034356,0,0,0,0
283,0.0808071504650359,0.406635618591245,0.254139713497445,0.238616796795721,0.00134695028591963,0.0184537703646344,0,0,0
284,0.173336456270034,0.235784606215427,0.428486830503216,0.1573877054972,0.00500440151412161,0,0,0,0
285,0.223184502283305,0.234246984692732,0.38120989624873,0.157026044040209,0.00433257273502352,0,0,0,0
286,0.194279633563581,0.356352291932305,0.162830926440191,0.232492919752729,0.0540442283111943,0,0,0,0
287,0.245974324930703,0.341259207709121,0.224751055840672,0.159000436532163,0.0290149749873408,0,0,0,0
288,0.202556738196747,0.323476720998866,0.235586212149883,0.231290691670663,0.00708963698384108,0,0,0,0
289,0.322559907777111,0.29739325787114,0.177583656767695,0.196132367705824,0.00633080987823027,0,0,0,0
290,0.111105144649077,0.194341380964112,0.332408612780758,0.357355280930594,0.00227606025853467,0,0.00251352041692392,0,0
291,0.232436174987861,0.416467178542444,0.168515517318476,0.112457957915572,0.0228803949606754,0,0.0472427762749716,0,0
292,0.252906094594763,0.238626357928085,0.361682311485636,0.129654300937804,0.0171309350537126,0,0,0,0
293,0.229135747778797,0.287319934023923,0.247582544101005,0.219447932225272,0.0165138418710021,0,0,0,0
294,0.235354675753225,0.194423555066119,0.352833060826119,0.213296537994474,0.00409217036006384,0,0,0,0
295,0.0720230680064979,0.390912115333208,0.0605065471897774,0.182603958823622,0.0214861453031276,0.0719392883048006,0.200528877038966,0,0
296,0.164312458158105,0.328744348530378,0.302014197157589,0.176460857558862,0.0284681385950654,0,0,0,0
297,0.0728538033961024,0.25677261753557,0.211900309151115,0.455686692731706,0.00278657718550593,0,0,0,0
298,0.188944293806894,0.218554088219828,0.42749951433334,0.15458174698575,0.0104203566541886,0,0,0,0
299,0.356465142131898,0.482628582741614,0.0492642201287616,0.0842947332869553,0.0273473217107709,0,0,0,0
300,0.153377787587565,0.37886042745603,0.173638438109979,0.233841218265558,0.0602821285808688,0,0,0,0
301,0.277134583465942,0.316523992058967,0.234166980856244,0.16774072642356,0.00443371719528667,0,0,0,0
302,0.199231759466945,0.274915324785777,0.33270528728491,0.190523083909239,0.0026245445531287,0,0,0,0
303,0.207726563641245,0.307421245778748,0.277779375733057,0.194123002514221,0.0129498123327289,0,0,0,0
304,0.227674754753352,0.278807079992319,0.339311549148417,0.148090123643796,0.006116492462116,0,0,0,0
305,0,0.0130360969532999,0.0955588988394703,0.89140500420723,0,0,0,0,0
306,0.207510426508803,0.22953758940181,0.380020596475581,0.175291896421749,0.00763949119205815,0,0,0,0
307,0.145982855841235,0.254055317923946,0.298040179505489,0.284946056184079,0.0169755905452505,0,0,0,0
308,0.223825521812872,0.300812209824902,0.199451245780291,0.239012181024889,0.0368988415570464,0,0,0,0
309,0.0482751604844738,0.262780006128497,0.395995808661894,0.291383630171501,0.00156539455363396,0,0,0,0
310,0.000943517651038865,0.0808589993829943,0.141108539608357,0.501104889682633,0.00778639707847815,0,0.268197656596499,0,0
311,0.0858947437534795,0.155280482012447,0.560259541014781,0.198274968568446,0.00029026465084698,0,0,0,0
312,0.28868696330668,0.370793831219202,0.251462315224173,0.0845734154056872,0.00448347484425781,0,0,0,0
313,0.248329301109265,0.283452161683318,0.312598978317054,0.127257902356346,0.0283616565340167,0,0,0,0
314,0.238837463648135,0.21515320504323,0.371986257808422,0.169088104512952,0.00493496898726063,0,0,0,0
315,0.177110046649248,0.242467687137076,0.413712899521686,0.164260545250194,0.00244882144179607,0,0,0,0
316,0.100308036303471,0.165304607940398,0.242413948753716,0.4868384352336,0.00513497176881445,0,0,0,0
317,0.103588250775414,0.207743287690225,0.42880857426586,0.259859887268501,0,0,0,0,0
318,0.00384396643853995,0.149752199621305,0.336389575604974,0.492254477906789,0.00234964022168792,0.0154101402067037,0,0,0
319,0.230457463684678,0.28345408088087,0.24703079673787,0.226118828269606,0.0129388304269763,0,0,0,0
320,0.146617388594795,0.345893278648363,0.197808104546801,0.288987303347621,0.0206939248624199,0,0,0,0
321,0.0767928712022082,0.473284947054136,0.202946821752581,0.233730049894936,0.0132453100961382,0,0,0,0
322,0.190675090585179,0.194211673641036,0.393089995624354,0.211750632421723,0.0102726077277082,0,0,0,0
323,0.187627060238279,0.30930260348526,0.271708051922912,0.227390408024923,0.00397187632862574,0,0,0,0
324,0.270167370887751,0.423633989099542,0.196590220262383,0.0944513298203559,0.0151570899299686,0,0,0,0
325,0.275204800599612,0.228878213260246,0.367829678271054,0.120394798828745,0.00769250904034386,0,0,0,0
326,0.0591055505593617,0.119892238693129,0.476700719437065,0.344301491310445,0,0,0,0,0
327,0.106945785334466,0.20066968891185,0.454739192543555,0.231971850987896,0.00567348222223302,0,0,0,0
328,0.21922942487422,0.252129028387454,0.330460250051946,0.190856928763934,0.00732436792244719,0,0,0,0
329,0.186654649931518,0.241389644969735,0.292083282556247,0.256350703787112,0.0235217187553885,0,0,0,0
330,0.0703576310820432,0.182050803586632,0.2903388057065,0.448186904138714,0.0090658554861102,0,0,0,0
331,0.10679843519659,0.356592138919821,0.194707286288631,0.127116780121099,0.214785359473859,0,0,0,0
332,0.279607150510925,0.245749865047141,0.243050321708847,0.224071915877461,0.00752074685562606,0,0,0,0
333,0.00162180509399555,0.182765032685703,0.178851926958767,0.125089002182259,0.108618505972472,0.403053727106804,0,0,0
334,0.122470545532234,0.315622271200682,0.191541182377972,0.338086975984373,0.0322790249047389,0,0,0,0
335,0.222285166357391,0.365624695446903,0.267297335017045,0.138627303137443,0.00616550004121806,0,0,0,0
336,0.00366466474654903,0.0756081694453831,0.285979187584665,0.323346801256979,0.0258032220010473,0.00822483952136888,0.277373115444008,0,0
337,0.14977348685486,0.481734024495284,0.193615367481391,0.159834626066509,0.0150424951019563,0,0,0,0
338,0.167092992700464,0.32136063519784,0.209895311953844,0.286764879174317,0.0148861809735357,0,0,0,0
339,0.0750066971608819,0.235907089685989,0.308353651669772,0.379342646460641,0.00138991502271649,0,0,0,0
340,0.11903483700638,0.254895574280916,0.378687380296569,0.241007862599994,0.00637434581614021,0,0,0,0
341,0.0764494008019715,0.40019342207869,0.25723457397158,0.250460289820687,0.0156623133270713,0,0,0,0
342,0.181351444871888,0.271910865509113,0.372113711461246,0.171381648548771,0.00324232960898381,0,0,0,0
343,0.204062778119189,0.260702219918604,0.27760054914812,0.243287220321509,0.0143472324925784,0,0,0,0
344,0.263805587491801,0.394065755944742,0.0789165834403557,0.206425216236447,0.0556185508388976,0.00116830604775701,0,0,0
345,0,0.185482671839497,0.148805822307557,0.651991301629168,0.0137202042237785,0,0,0,0
346,0.138169432839545,0.422507371013388,0.247870933568564,0.182876409055807,0.00857585352269545,0,0,0,0
347,0.0788022539663512,0.259847451908078,0.460527161389885,0.200823132735685,0,0,0,0,0
348,0.110887128892094,0.692233818477186,0.072750712958141,0.121148376899518,0.00297996277306117,0,0,0,0
349,0.207578332118192,0.370201366884963,0.188209111511649,0.214474389228619,0.0195368002565767,0,0,0,0
350,0.186182382824244,0.217749116481052,0.38059077575465,0.207418880774626,0.00805884416542766,0,0,0,0
351,0.260284260297742,0.367026689526668,0.170348894487483,0.175309966140699,0.0270301895474071,0,0,0,0
352,0.103709536564596,0.207821408510174,0.35443709709002,0.33270861974553,0.00132333808967955,0,0,0,0
353,0.221462549474755,0.296494768883075,0.23377702160287,0.240764304899524,0.00750135513977571,0,0,0,0
354,0.156550274223226,0.296444075377073,0.33819430625999,0.199153912279991,0.00965743185971932,0,0,0,0
355,0.262885831716508,0.387509017063952,0.290462412990616,0.0471076981201439,0.0120350401087804,0,0,0,0
356,0.2121886996425,0.206032708559771,0.442485992416262,0.133834924209817,0.0054576751716506,0,0,0,0
357,0.228128033939211,0.28410969892871,0.340496682190345,0.132926254923138,0.0143393300185961,0,0,0,0
358,0.222072136874523,0.208874521217108,0.367041858694644,0.194899894812473,0.00711158840125212,0,0,0,0
359,0.0861464924776903,0.16988871143991,0.49020644027199,0.25375835581041,0,0,0,0,0
360,0.300172240575233,0.216344161521232,0.321160834402028,0.142187842558471,0.0201349209430366,0,0,0,0
361,0.0716095651120115,0.22345067076133,0.352820017553179,0.18169454618815,0.170425200385329,0,0,0,0
362,0.178517242305913,0.213272955646949,0.421621168528892,0.185341335866409,0.0012472976518366,0,0,0,0
363,0.112955962392947,0.289637485986822,0.335535035448426,0.254142789669281,0.00772872650252376,0,0,0,0
364,0.183067066966485,0.342435954756319,0.220307044859119,0.234091894678639,0.0200980387394377,0,0,0,0
365,0.204808893930746,0.25976277977165,0.298674006470063,0.21855881819294,0.0181955016346006,0,0,0,0
366,0.232630912231138,0.285794062550276,0.306644264307543,0.164517658627021,0.0104131022840218,0,0,0,0
367,0.217693676108682,0.4153933534819,0.185779639918085,0.139305194453889,0.0418281360374442,0,0,0,0
368,0.215817989797969,0.166650360392163,0.277129008396834,0.327664400454707,0.0127382409583262,0,0,0,0
369,0.10688967430908,0.23236949607142,0.314300044765086,0.335293542409502,0.0111472424449119,0,0,0,0
370,0.164811021303058,0.171549254583322,0.510140197762059,0.151360725110779,0.0021388012407826,0,0,0,0
371,0.0531692476129041,0.197015073090425,0.207121546901284,0.23611521994218,0.0112704504167929,0,0.288892528965397,0.00641593307101639,0
372,0.274983388659351,0.391188655831912,0.139408906031928,0.159478297153081,0.0349407523237279,0,0,0,0
373,0.240038653151509,0.263293265480397,0.270960961069458,0.200092494832527,0.0256146254661098,0,0,0,0
374,0.151965460099466,0.149165357969172,0.404341419803971,0.259719879274119,0.0348078828532721,0,0,0,0
375,0.166487304480269,0.23578036770567,0.334363332241134,0.251059469703054,0.0123095258698736,0,0,0,0
376,0.208449620607932,0.170786215735,0.45169100211707,0.165530378193107,0.00354278334688984,0,0,0,0
377,0.173397075731168,0.160073113124796,0.346498884933239,0.224374981547706,0.0956559446630912,0,0,0,0
378,0.244327615945743,0.224031178476594,0.353385840789524,0.178255364788139,0,0,0,0,0
379,0.120666096381917,0.233715320176776,0.241899459952151,0.191037065766724,0.212682057722432,0,0,0,0
380,0.302736630366334,0.399118530263805,0.150417446839882,0.0887006264747145,0.059026766055265,0,0,0,0
381,0.319184626414995,0.282417015347546,0.250848196761478,0.130080574089929,0.0174695873860522,0,0,0,0
382,0.269484103102634,0.230437681843002,0.384385634471406,0.113916841109327,0.0017757394736307,0,0,0,0
383,0.203458309032843,0.220300500443001,0.379453337877465,0.186688153960877,0.0100996986858133,0,0,0,0
384,0,0.0449909894587476,0.164763371026108,0.760973582588772,0.0292720569263721,0,0,0,0
385,0.0834235197065866,0.161021657888717,0.516979461208825,0.238575361195871,0,0,0,0,0
386,0.0144892662400475,0.0581486455906142,0.162216992033117,0.765145096136221,0,0,0,0,0
387,0.109095092190709,0.255808629913307,0.351125024274244,0.203470450223215,0.0805008033985255,0,0,0,0
388,0.0987322939952067,0.138539446589295,0.588080419648419,0.172057764538905,0.00259007522817456,0,0,0,0
389,0.224431633609803,0.389702973121632,0.207693395190316,0.158039558123077,0.0201324399551727,0,0,0,0
390,0.0037010140785531,0.0251626965272825,0.4418419375708,0.00230104810114811,0.0160286669053207,0.43201365581973,0.0789509809971657,0,0
391,0.214237596703667,0.464879137414757,0.141074486698623,0.149832000854308,0.0299767783286446,0,0,0,0
392,0.153604565368359,0.267070530336995,0.298353713201703,0.267593124220669,0.0133780668722735,0,0,0,0
393,0.165226739603707,0.278674874263849,0.246288754710038,0.291046978257511,0.0187626531648953,0,0,0,0
394,0.0969142855852095,0.293603198203609,0.310696330445355,0.288805244371037,0.00998094139479038,0,0,0,0
395,0.245903928448057,0.228489522983205,0.354026748067748,0.165635828392892,0.00594397210809874,0,0,0,0
396,0.263875559578334,0.230639856876688,0.395141920601814,0.10878116349645,0.00156149944671483,0,0,0,0
397,0.185806332792906,0.293055869775309,0.306497006357193,0.203130811770155,0.0115099793044371,0,0,0,0
398,0.0833393650649768,0.246035446771803,0.121915526338546,0.162862686724568,0.0086576642824485,0,0.377189310817657,0,0
399,0.210782710073092,0.182073195197963,0.49608561665581,0.109407373337106,0.00165110473602792,0,0,0,0
400,0.167278100428047,0.477015243467322,0.138027791883679,0.181622995756171,0.0326172301693612,0.00343863829542008,0,0,0
401,0.158463079978312,0.209018710384587,0.379699761297045,0.169444535156485,0.0787422029832926,0.0046317102002774,0,0,0
402,0.0869769294974422,0.334816948701454,0.208628035736005,0.355139787461971,0.0144382986031275,0,0,0,0
403,0.119700637953154,0.215919003136789,0.433083373646852,0.230179375865806,0.00111760939739876,0,0,0,0
404,0.0868969145857518,0.240776500032929,0.108218102369321,0.534324812442031,0.0297836705699682,0,0,0,0
405,0.149792889080898,0.277880557961339,0.348399068479507,0.199629129259325,0.0242983552189305,0,0,0,0
406,0.292160536867764,0.245094163940411,0.305398604455524,0.148647776714589,0.00869891802171307,0,0,0,0
407,0.229670769469187,0.173553508608964,0.416640133333325,0.17641732111188,0.00371826747664466,0,0,0,0
408,0.199429089790806,0.286573562941156,0.310952780063139,0.196097738252826,0.00694682895207256,0,0,0,0
409,0,0.00969081397915644,0.434394986561524,0.00157772372964293,4.69421618556155e-05,0.500694095742288,0.0535954378255329,0,0
410,0.0620553557265056,0.1171993410729,0.518845655077209,0.301899648123385,0,0,0,0,0
411,0.0740015267849786,0.140936157389933,0.291901896448771,0.472794075452214,0.0203663439241036,0,0,0,0
412,0.250786766220775,0.237412404588513,0.329913806742033,0.155786516317845,0.0261005061308338,0,0,0,0
413,0.232337465704992,0.214633258748863,0.40230706475289,0.146074781206182,0.00464742958707311,0,0,0,0
414,0.163906096606838,0.315560609557167,0.318712220436426,0.180891726095003,0.0209293473045665,0,0,0,0
415,0.181372801680933,0.347380638935614,0.240484736801043,0.206812161556291,0.0239496610261182,0,0,0,0
416,0,0.0163007298904526,0.15565424770084,0.828045022408707,0,0,0,0,0
417,0.154734834315638,0.393945012094465,0.160902090439496,0.253646885527518,0.0367711776228832,0,0,0,0
418,0.227835056083168,0.19412653064732,0.406621088018239,0.160948989296393,0.0104683359548805,0,0,0,0
419,0.0705360365698715,0.223913967186573,0.247925397359389,0.429033893377078,0.0285907055070883,0,0,0,0
420,0.271939223349483,0.301788068840759,0.354906226288337,0.0672127606707989,0.00415372085062254,0,0,0,0
421,0.261168348499561,0.185331114224124,0.387499673097232,0.165016490367438,0.00098437381164463,0,0,0,0
422,0.123155469277986,0.389329217202091,0.287022859852195,0.176273719476492,0.0242187341912357,0,0,0,0
423,0.00116873817398614,0.167956244196206,0.119365383235282,0.569754315329063,0.0193107932441722,0.12244452582129,0,0,0
424,0.215786382089546,0.287869780671412,0.256797614625992,0.227555928234834,0.0119902943782163,0,0,0,0
425,0.173559094125021,0.454229934928018,0.137584618354215,0.214693991196782,0.019932361395965,0,0,0,0
426,0.390598879662768,0.580775880277796,0.0127274815183306,0.00184795697536374,0.0140498015657422,0,0,0,0
427,0.136275155761277,0.252632249857548,0.312207179670523,0.28585246022683,0.0130329544838223,0,0,0,0
428,0.204073792238767,0.244378382403152,0.271955836380137,0.266310423619832,0.0132815653581124,0,0,0,0
429,0.157481114386578,0.276089097166202,0.467775432015009,0.0799318012009842,0.0187225552312264,0,0,0,0
430,0.297568665131458,0.429815164626881,0.117784238173894,0.129134893089227,0.0256970389785399,0,0,0,0
431,0.22222367582853,0.229581170351924,0.366486160829452,0.177629718859785,0.00407927413030972,0,0,0,0
432,0.245605272100346,0.245440070289383,0.27432203363523,0.227133843396016,0.00749878057902515,0,0,0,0
